Budget,Year,Name,Rate,Genre
1.8,2014,Wolves,5.7,Horror
1.8,2014,Midnight Sun,5.8,Family
1.98,2014,This Is Where I Leave You,6.5,Drama
2,2014,Endless Love,6.7,Drama
2,2014,Tammy,5,Comedy
2,2014,John Wick,7,Action
2,2014,Search Party,5.2,Comedy
2,2014,Inherent Vice,6.5,Comedy
2,2014,Selma,7.4,History
2,2014,A Most Violent Year,6.5,Crime
2.1,2014,Rage,5.1,Action
2.2,2014,Son of God,5.9,Drama
2.2,2014,The Hundred-Foot Journey,7.3,Drama
2.2,2014,Before I Go to Sleep,6.2,Mystery
2.25,2014,The Water Diviner,6.8,War
2.4,2014,Foxcatcher,6.5,Drama
2.4,2014,Think Like a Man Too,6.3,Comedy
2.5,2014,Ride Along,6.1,Action
2.5,2014,Draft Day,6.5,Drama
2.5,2014,Million Dollar Arm,6.6,Drama
2.5,2014,The Giver,6.4,Drama
2.5,2014,Outcast,4.5,Action
2.5,2014,The Gambler,5.7,Thriller
2.6,2014,The Best of Me,7.2,Drama
2.7,2014,United Passions,3,Drama
2.8,2014,3 Days to Kill,6,Action
2.8,2014,Brick Mansions,5.7,Action
2.8,2014,A Walk Among the Tombstones,6.2,Crime
2.8,2014,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",6.1,Family
3,2014,The Grand Budapest Hotel,8,Comedy
3,2014,Grace of Monaco,5.8,Romance
3,2014,Deliver Us from Evil,5.9,Thriller
3.4,2014,The Maze Runner,7,Action
3.5,2014,Sabotage,5.5,Action
3.6,2014,Dolphin Tale 2,6.7,Family
4,2014,The Other Woman,6.2,Comedy
4,2014,Blended,6.6,Comedy
4,2014,Jersey Boys,6.8,Music
4,2014,Lucy,6.3,Action
4,2014,Sex Tape,5.2,Comedy
4,2014,Dumb and Dumber To,5.4,Comedy
4.2,2014,Horrible Bosses 2,6.1,Comedy
4.4,2014,The Interview,6.1,Action
4.5,2014,Step Up All In,6.7,Romance
4.8,2014,Taken 3,6.1,Thriller
5,2014,Non-Stop,6.8,Action
5,2014,Muppets Most Wanted,6.2,Comedy
5,2014,22 Jump Street,7,Crime
5,2014,Planes: Fire & Rescue,5.8,Animation
5,2014,Into the Storm,5.8,Action
5,2014,The Book of Life,7.3,Romance
5,2014,The Judge,7.2,Drama
5,2014,Into the Woods,5.6,Fantasy
5.5,2014,The Equalizer,7.1,Thriller
5.5,2014,Paddington,7,Family
5.88,2014,American Sniper,7.4,War
6,2014,Jack Ryan: Shadow Recruit,5.9,Action
6,2014,The Lego Movie,7.5,Adventure
6,2014,Winter's Tale,6,Drama
6,2014,The Boxtrolls,6.6,Animation
6.1,2014,Gone Girl,7.9,Mystery
6.5,2014,"I, Frankenstein",5.1,Horror
6.5,2014,Sin City: A Dame to Kill For,6.3,Crime
6.5,2014,Annie,6,Comedy
6.5,2014,Unbroken,7.3,Drama
6.6,2014,Need for Speed,6.1,Action
6.8,2014,Fury,7.4,War
7,2014,The Legend of Hercules,4.4,Action
7,2014,The Monuments Men,5.8,War
7,2014,Dracula Untold,6.2,Horror
8.5,2014,Divergent,6.9,Adventure
9,2014,The Expendables 3,6.1,Action
9.5,2014,Seventh Son,5.2,Adventure
10,2014,Transcendence,5.9,Thriller
10,2014,Hercules,5.6,Action
10.3,2014,Rio 2,6.3,Animation
11,2014,300: Rise of an Empire,6.1,Action
12,2014,RoboCop,5.7,Action
12.5,2014,Noah,5.5,Drama
12.5,2014,Teenage Mutant Ninja Turtles,5.8,Science Fiction
12.5,2014,The Hunger Games: Mockingjay - Part 1,6.6,Science Fiction
12.7,2014,Night at the Museum: Secret of the Tomb,6.1,Adventure
13,2014,Pompeii,5.2,Action
13.2,2014,Penguins of Madagascar,6.5,Family
14,2014,Exodus: Gods and Kings,5.6,Adventure
14.5,2014,Mr. Peabody & Sherman,6.7,Animation
14.5,2014,How to Train Your Dragon 2,7.6,Fantasy
16,2014,Godzilla,6.1,Action
16.5,2014,Big Hero 6,7.8,Adventure
16.5,2014,Interstellar,8.1,Adventure
17,2014,Captain America: The Winter Soldier,7.6,Action
17,2014,Dawn of the Planet of the Apes,7.3,Science Fiction
17,2014,Guardians of the Galaxy,7.9,Action
17.8,2014,Edge of Tomorrow,7.6,Action
18,2014,Maleficent,7,Fantasy
20,2014,The Amazing Spider-Man 2,6.5,Action
21,2014,Transformers: Age of Extinction,5.8,Science Fiction
25,2014,X-Men: Days of Future Past,7.5,Action
25,2014,The Hobbit: The Battle of the Five Armies,7.1,Action
3,2015,The Letters,5.6,Drama
3,2015,Bikes vs Cars,7.7,Documentary
3,2015,I Believe in Miracles,7.9,Documentary
3,2015,Be My Cat: A Film for Anne,6.9,Horror
3,2015,Roukli,0,Drama
3,2015,Lost in the Sun,5.8,Action
3,2015,Cool Cat Saves the Kids,3,Action
3,2015,Counting,8.3,Documentary
3,2015,Doomed! The Untold Story of Roger Corman's The Fantastic Four,7.8,Documentary
3,2015,The Primary Instinct,7,Drama
3,2015,Sundays,6.2,Science Fiction
0.01,2015,The Gallows,4.9,Horror
0.01,2015,Tangerine,6.9,Comedy
0.01,2015,Bitcoin: The End of Money as We Know It,6.6,Documentary
0.01,2015,Female Werewolf,4,Horror
0.019,2015,Back in Time,6.1,History
0.02,2015,Crumbs,6.4,Adventure
0.02,2015,Caffeinated,0,Documentary
0.037,2015,Elstree 1976,6.1,Documentary
0.04,2015,Sunshine Superman,7.2,Documentary
0.04,2015,Just Jim,5.8,Comedy
0.0447524,2015,The D Train,4.5,Drama
0.05,2015,Ratter,5.1,Drama
0.05,2015,Bikini Model Academy,4,Comedy
0.06,2015,Grandma,6.1,Comedy
0.06,2015,Sharkansas Women's Prison Massacre,5.7,TV Movie
0.0630019,2015,Kung Fury,7.6,Action
0.065,2015,A LEGO Brickumentary,6.4,Documentary
0.07,2015,Walter,5.3,Drama
0.07,2015,Dope,7.2,Crime
0.075,2015,Night of the Living Dead: Darkest Dawn,5.2,Action
0.08,2015,The Black Hole,3.2,Thriller
0.08,2015,The Making of Trump,2.5,Documentary
0.1,2015,Landmine Goes Click,5.7,Action
0.1,2015,Unfriended,5.5,Horror
0.1,2015,Best of Enemies,7.2,Documentary
0.1,2015,The Dead Room,4.8,Horror
0.1,2015,Blunt Force Trauma,4.3,Adventure
0.1,2015,"Hello, My Name Is Doris",6.5,Comedy
0.12,2015,Buddy Hutchins,3.3,Thriller
0.12,2015,10 Days in a Madhouse,4.3,Drama
0.123,2015,Manjhi The Mountain Man,6.8,Drama
0.125,2015,The Confessions of Thomas Quick,6.6,Crime
0.13,2015,The Phoenix Incident,5,Horror
0.13,2015,Capsule,5.2,Drama
0.143296,2015,Reunion,6.9,Comedy
0.15,2015,Road Hard,6.6,Comedy
0.15,2015,Man Vs.,5.4,Thriller
0.15,2015,Full Out,7.1,History
0.15,2015,Narcopolis,4.8,Thriller
0.15,2015,Samurai Cop 2: Deadly Vengeance,4.6,Action
0.16,2015,Bound & Babysitting,6,Family
0.17,2015,Brothers of War,4,Drama
0.18,2015,Bone Tomahawk,6.6,Horror
0.19,2015,Brotherly Love,6.9,Drama
0.195,2015,The Marine 4: Moving Target,5.8,Thriller
0.2,2015,It Follows,6.6,Horror
0.2,2015,Lost River,5.8,Fantasy
0.2,2015,The Diary of a Teenage Girl,6.8,Drama
0.2,2015,The Curse of Downers Grove,4.3,Thriller
0.2,2015,Night Of The Living Deb,5.4,Comedy
0.2,2015,Captive,5.6,Crime
0.2,2015,Swat: Unit 887,3.6,Thriller
0.2,2015,Shark Lake,4.4,Thriller
0.2,2015,The Hollow,4.7,Horror
0.2004384,2015,Identicals,4.1,Science Fiction
0.224,2015,Fathers and Daughters,7.2,Drama
0.23,2015,Eden,5.5,Thriller
0.25,2015,Knock Knock,4.9,Drama
0.25,2015,The Rise of the Krays,4.5,Crime
0.3,2015,Demonic,5,Thriller
0.3,2015,Home Sweet Hell,5,Drama
0.3,2015,Arthur & Merlin,5.4,Fantasy
0.3,2015,Love,5.2,Drama
0.3,2015,AWOL-72,2.8,Thriller
0.3,2015,Amnesiac,4.1,Thriller
0.3,2015,War Room,6.9,Drama
0.3,2015,Regular Show: The Movie,7.3,Comedy
0.3,2015,The Leisure Class,3.9,TV Movie
0.33,2015,The Lazarus Effect,5.1,Thriller
0.34,2015,To Write Love on Her Arms,6.8,Drama
0.35,2015,Justice League: Throne of Atlantis,6.5,Science Fiction
0.4,2015,The Boy Next Door,4.1,Thriller
0.4,2015,Maggie,5.2,Horror
0.4,2015,Manglehorn,5.2,Drama
0.4,2015,The Lobster,6.7,Thriller
0.4,2015,Stalked by My Doctor,5.1,Thriller
0.5,2015,Area 51,4.3,Horror
0.5,2015,The Gift,6.7,Thriller
0.5,2015,No Escape,6.7,Action
0.5,2015,Chain of Command,5.3,Thriller
0.5,2015,The Visit,6,Horror
0.5,2015,90 Minutes in Heaven,5.4,Drama
0.5,2015,The Great Gilly Hopkins,6.1,Comedy
0.5,2015,Badge of Honor,5.5,Drama
0.5,2015,Jem and the Holograms,5.4,Drama
0.5,2015,Ithaca,5.7,Drama
0.53,2015,Bad Asses on the Bayou,5.8,Comedy
0.6,2015,Ooops! Noah is Gone...,5.8,Animation
0.6,2015,Sharktopus vs. Whalewolf,3.5,Action
0.6,2015,The Runner,4.6,Drama
0.6,2015,We Are Your Friends,6.3,Drama
0.6,2015,Beasts of No Nation,7.6,Drama
0.6,2015,Room,8.1,Drama
0.6,2015,The Lady in the Van,6,Comedy
0.7,2015,Freeheld,7.1,Romance
0.7,2015,Criminal Activities,5.8,Thriller
0.75,2015,Pound of Flesh,5.4,Action
0.8,2015,Careful What You Wish For,5.8,Drama
0.8,2015,A Walk in the Woods,5.7,Adventure
0.8,2015,Anomalisa,6.9,Animation
0.85,2015,The DUFF,6.8,Romance
0.89,2015,Heist,5.6,Crime
0.95,2015,Re-Kill,4.8,Horror
0.96,2015,Truth,6.5,Drama
1,2015,Vice,4.1,Thriller
1,2015,The Second Best Exotic Marigold Hotel,6.3,Drama
1,2015,Into the Grizzly Maze,5.1,Action
1,2015,Danny Collins,6.6,Comedy
1,2015,While We're Young,5.8,Comedy
1,2015,Insidious: Chapter 3,6.3,Drama
1,2015,Strangerland,5.1,Drama
1,2015,Sinister 2,5.5,Horror
1,2015,Hardcore Henry,6.2,Action
1,2015,Paranormal Activity: The Ghost Dimension,5,Horror
1,2015,By the Sea,5.4,Drama
1.1,2015,Tracers,5.9,Action
1.1,2015,Woman in Gold,7.3,Drama
1.1,2015,Louder Than Bombs,6.7,Drama
1.1,2015,Irrational Man,6.3,Mystery
1.1,2015,Forsaken,5.8,Western
1.1,2015,Brooklyn,7.2,Drama
1.18,2015,Carol,7.3,Romance
1.193,2015,The Dressmaker,6.9,Drama
1.2,2015,Project Almanac,6.4,Science Fiction
1.2,2015,Tale of Tales,6.1,Romance
1.2,2015,Paper Towns,6.1,Drama
1.2,2015,Life,5.9,Drama
1.2,2015,The Perfect Guy,5.6,Drama
1.2,2015,Woodlawn,6.8,Drama
1.2796917,2015,Blinky Bill the Movie,5,Family
1.3,2015,The Vatican Tapes,4.6,Thriller
1.3,2015,Eye in the Sky,7.2,Drama
1.35,2015,Stonewall,5.2,Drama
1.4,2015,Hot Tub Time Machine 2,5,Comedy
1.4,2015,Suffragette,7.1,Drama
1.48,2015,Magic Mike XXL,6.2,Comedy
1.5,2015,Ex Machina,7.6,Drama
1.5,2015,Macbeth,6.4,History
1.5,2015,Queen of the Desert,6.1,Drama
1.5,2015,Rock the Kasbah,5.2,Comedy
1.5,2015,Scouts Guide to the Zombie Apocalypse,6.2,Comedy
1.5,2015,Trumbo,7.3,Drama
1.5,2015,Krampus,5.9,Horror
1.5,2015,The Danish Girl,7.4,Drama
1.6,2015,Equals,5.9,Drama
1.7,2015,Love the Coopers,5.4,Comedy
1.8,2015,Ricki and the Flash,5.6,Comedy
1.9,2015,Pawn Sacrifice,6.7,Thriller
1.95,2015,Secret in Their Eyes,6.2,Crime
2,2015,Superfast!,4.5,Action
2,2015,Dark Places,5.7,Drama
2,2015,Little Boy,7,Comedy
2,2015,Survivor,5.4,Thriller
2,2015,Max,6.8,Adventure
2,2015,Momentum,5.9,Action
2,2015,Burnt,6.3,Drama
2,2015,Spotlight,7.8,Drama
2,2015,My All American,6.8,Drama
2.1,2015,Robot Overlords,4.8,Adventure
2.28,2015,MindGamers,6,Action
2.3,2015,The Wedding Ringer,6.5,Comedy
2.5,2015,The Age of Adaline,7.4,Fantasy
2.5,2015,The 33,6,Drama
2.5,2015,The Transporter Refueled,5.3,Thriller
2.5,2015,Legend,6.7,Crime
2.5,2015,The Night Before,6.1,Comedy
2.6,2015,Accidental Love,3.9,Romance
2.6,2015,Self/less,6.3,Science Fiction
2.7,2015,The Lovers,4.8,Action
2.8,2015,Straight Outta Compton,7.7,Drama
2.8,2015,American Ultra,6,Comedy
2.8,2015,Our Brand Is Crisis,5.8,Comedy
2.8,2015,The Big Short,7.3,Comedy
2.9,2015,Pitch Perfect 2,6.8,Comedy
3,2015,Wild Card,5.4,Thriller
3,2015,Entourage,6.2,Comedy
3,2015,Southpaw,7.3,Action
3,2015,Sicario,7.2,Action
3,2015,Steve Jobs,6.8,Drama
3,2015,Sisters,5.8,Comedy
3.1,2015,Vacation,6.1,Comedy
3.4,2015,The Longest Ride,7.3,Drama
3.5,2015,Unfinished Business,5,Comedy
3.5,2015,Hot Pursuit,5.4,Action
3.5,2015,Poltergeist,5,Horror
3.5,2015,Trainwreck,5.9,Comedy
3.5,2015,Hitman: Agent 47,5.5,Action
3.5,2015,The Intern,7.1,Comedy
3.5,2015,The Walk,6.9,Adventure
3.5,2015,Concussion,7,Drama
3.7,2015,Aloha,5.2,Drama
3.7,2015,Creed,7.3,Drama
3.8,2015,Paul Blart: Mall Cop 2,5,Action
4,2015,Fifty Shades of Grey,5.2,Drama
4,2015,The Gunman,5.5,Action
4,2015,Get Hard,5.9,Comedy
4,2015,Bridge of Spies,7.2,Thriller
4,2015,Victor Frankenstein,5.6,Drama
4.4,2015,The Hateful Eight,7.6,Crime
4.9,2015,Chappie,6.6,Crime
5,2015,Run All Night,6.3,Action
5,2015,Child 44,6.1,Crime
5,2015,Daddy's Home,5.8,Comedy
5.01,2015,Focus,6.7,Romance
5.3,2015,Black Mass,6.3,Crime
5.5,2015,Everest,6.7,Adventure
5.5,2015,Crimson Peak,6.4,Mystery
5.8,2015,Goosebumps,6.2,Adventure
6,2015,Mortdecai,5.4,Comedy
6,2015,The Ridiculous 6,4.9,Comedy
6,2015,Joy,6.4,Drama
6.1,2015,Maze Runner: The Scorch Trials,6.5,Action
6.4,2015,The Little Prince,7.6,Adventure
6.5,2015,Spy,6.9,Action
6.8,2015,Ted 2,6.2,Comedy
7,2015,Blackhat,5.1,Crime
7.4,2015,The SpongeBob Movie: Sponge Out of Water,5.7,Animation
7.4,2015,Minions,6.4,Family
7.5,2015,The Man from U.N.C.L.E.,7.1,Comedy
8,2015,Hotel Transylvania 2,6.7,Animation
8.1,2015,Kingsman: The Secret Service,7.6,Crime
8.8,2015,Pixels,5.6,Action
9,2015,The Last Witch Hunter,5.7,Fantasy
9.5,2015,Cinderella,6.7,Romance
9.9,2015,The Peanuts Movie,6.5,Animation
10,2015,In the Heart of the Sea,6.5,Thriller
10.5,2015,Point Break,5.5,Action
10.8,2015,The Martian,7.6,Drama
11,2015,Insurgent,6.2,Adventure
11,2015,San Andreas,6,Action
12,2015,Fantastic Four,4.4,Action
13,2015,Ant-Man,7,Science Fiction
13.5,2015,Home,6.8,Fantasy
13.5,2015,The Revenant,7.3,Western
15,2015,Mad Max: Fury Road,7.3,Action
15,2015,Jurassic World,6.5,Action
15,2015,Mission: Impossible - Rogue Nation,7.1,Action
15,2015,Pan,5.9,Adventure
15.5,2015,Terminator Genisys,5.8,Science Fiction
16,2015,The Hunger Games: Mockingjay - Part 2,6.6,Action
17.5,2015,Inside Out,7.9,Drama
17.5,2015,The Good Dinosaur,6.6,Adventure
17.6000003,2015,Jupiter Ascending,5.2,Science Fiction
19,2015,Furious 7,7.3,Action
19,2015,Tomorrowland,6.2,Adventure
24.5,2015,Spectre,6.3,Action
24.5,2015,Star Wars: The Force Awakens,7.5,Action
28,2015,Avengers: Age of Ultron,7.3,Action
3,2016,Bad Girl,8,Thriller
3,2016,On the Brain,4,Crime
3,2016,Bad Ben,5,Horror
3,2016,Traceroute,8.7,Comedy
3,2016,Enemies with Benefits,0,Comedy
3,2016,HyperNormalisation,8.1,Documentary
3,2016,Night of Something Strange,6.1,Comedy
3,2016,It's All Good,0,Comedy
3,2016,Space Cop,3.7,Action
0.01,2016,Banking on Bitcoin,7,Documentary
0.0220093,2016,Pure Pwnage: Teh Movie,8.4,Comedy
0.043,2016,Brexit: The Movie,6.3,Documentary
0.05,2016,No Letting Go,8.3,
0.05,2016,The Amityville Terror,4.4,Horror
0.05,2016,Independents' Day,3.9,Action
0.05,2016,Redistributors,5.1,Thriller
0.055,2016,Bleed,4.3,Horror
0.06,2016,Raising the Bar,6,Family
0.07,2016,White Girl,5.5,Drama
0.075,2016,Adulterers,5.2,Thriller
0.1,2016,Love Finds You in Valentine,6.4,Drama
0.1,2016,Dirty Lies,6.7,Action
0.1,2016,Creative Control,5.4,Drama
0.1,2016,Cyborg X,4.6,Action
0.1,2016,Operation Avalanche,6.5,Thriller
0.1150118,2016,Girl Asleep,6.9,Fantasy
0.15,2016,Who's Driving Doug,6,Drama
0.15,2016,31,4.9,Horror
0.15,2016,I'm Not Ashamed,7,Drama
0.16,2016,How to Let Go of the World and Love All the Things Climate Can't Change,4,Documentary
0.16,2016,Late Bloomer,6.7,
0.2,2016,Daylight's End,5.3,Action
0.2,2016,The Dog Lover,5.3,Drama
0.2,2016,Down Under,7.2,Comedy
0.2,2016,Tramps,6.4,Comedy
0.2,2016,Hacker,6.4,Crime
0.2480421,2016,Lazer Team,5.7,Action
0.25,2016,Jimmy Vestvood: Amerikan Hero,5.4,Comedy
0.27,2016,The Monster,5.4,Drama
0.3,2016,Love & Friendship,6.4,Comedy
0.3,2016,Swiss Army Man,6.8,Comedy
0.3,2016,The Childhood of a Leader,5.9,Drama
0.3,2016,Sniper: Ghost Shooter,5.5,Action
0.32,2016,The Meddler,6,Comedy
0.32,2016,Virtual Revolution,5.5,Science Fiction
0.35,2016,The Bronze,5.5,Drama
0.35,2016,The Witch,6.3,Mystery
0.35,2016,Batman: Bad Blood,6.8,Action
0.35,2016,Batman: The Killing Joke,6.2,Action
0.35,2016,Don't Kill It,6.1,Fantasy
0.35,2016,Only For One Night,8,Thriller
0.35,2016,Batman: Return of the Caped Crusaders,7.2,Action
0.365,2016,They're Watching,5.5,Thriller
0.38,2016,My Bakery in Brooklyn,5,Romance
0.38,2016,The Hollars,6.4,Comedy
0.4,2016,Sing Street,8,Romance
0.4,2016,The Veil,4.4,Horror
0.4,2016,The Darkness,4.5,Horror
0.4,2016,Chapter & Verse,7,Drama
0.4,2016,Vigilante Diaries,4.7,Action
0.4,2016,Moonlight,7.3,Drama
0.49,2016,Lights Out,6.3,Horror
0.5,2016,3 Generations,6.1,Comedy
0.5,2016,Race,7,Action
0.5,2016,The Belko Experiment,6.1,Action
0.5,2016,God's Not Dead 2,5.6,Drama
0.5,2016,Green Room,6.7,Horror
0.5,2016,Vincent N Roxxy,5.6,Drama
0.5,2016,The Assignment,4.9,Action
0.5,2016,Hillary's America: The Secret History of the Democratic Party,6.6,History
0.5,2016,Captain Fantastic,7.9,Adventure
0.5,2016,Yoga Hosers,4.7,Comedy
0.5,2016,Paris Can Wait,6.4,Drama
0.5,2016,Blair Witch,4.9,Thriller
0.5,2016,The Vessel,5.3,Drama
0.5,2016,Paterson,7,Comedy
0.5,2016,Incarnate,5.1,Horror
0.50056,2016,The Girl with All the Gifts,6.4,Drama
0.6,2016,Bleed for This,6.7,Drama
0.6229577,2016,Guernica,5.3,Drama
0.7,2016,Cartels,5,Action
0.7,2016,The Neon Demon,6.4,Thriller
0.7,2016,The Bronx Bull,5.7,Drama
0.7,2016,20th Century Women,7.3,Drama
0.75,2016,End of a Gun,4.8,Action
0.8,2016,Standoff,6,Drama
0.8,2016,Mr. Right,6.3,Action
0.8,2016,Get a Job,5.2,Comedy
0.8,2016,Code of Honor,4.1,Action
0.8,2016,Morgan,5.7,Horror
0.8,2016,Mr. Church,7,Drama
0.8,2016,A Street Cat Named Bob,7.5,Drama
0.8138338,2016,A Quiet Passion,7.5,Drama
0.85,2016,The Birth of a Nation,6.4,Drama
0.85,2016,Middle School: The Worst Years of My Life,6.9,Family
0.9,2016,The Trust,4.8,Crime
0.9,2016,Anthropoid,6.9,History
0.9,2016,Ouija: Origin of Evil,5.8,Horror
0.9,2016,Loving,6.5,Drama
0.9,2016,Split,7,Horror
0.9,2016,The Edge of Seventeen,7.3,Comedy
0.9,2016,Manchester by the Sea,7.5,Drama
0.9,2016,Jackie,6.5,Drama
0.95,2016,Finding Altamira,5.7,Drama
0.99,2016,Friend Request,5.3,Horror
0.99,2016,Don't Breathe,6.7,Crime
1,2016,The Forest,4.8,Horror
1,2016,The Correspondence,6.1,Romance
1,2016,The Boy,5.8,Horror
1,2016,The Choice,6.7,Drama
1,2016,Everybody Wants Some!!,6.3,Comedy
1,2016,Demolition,6.6,Comedy
1,2016,The Duel,5.5,Western
1,2016,The Purge: Election Year,6.1,Action
1,2016,When the Bough Breaks,5.3,Mystery
1,2016,Cardboard Boxer,6.6,Drama
1,2016,Denial,6.5,Drama
1,2016,Max Steel,5.1,Action
1,2016,Shut In,4.8,Drama
1.05,2016,Precious Cargo,5.1,Action
1.1,2016,Misconduct,5.3,Drama
1.15,2016,Dirty Grandpa,5.7,Comedy
1.2,2016,Hell or High Water,7.2,Crime
1.2,2016,Lion,8,Drama
1.3,2016,I Saw the Light,5.9,Drama
1.3,2016,Blood Father,6.2,Action
1.3,2016,I.T.,5.3,Crime
1.3,2016,Miss Sloane,7.2,Drama
1.4,2016,Colonia,7.4,Drama
1.4,2016,A United Kingdom,6.5,Drama
1.5,2016,10 Cloverfield Lane,6.8,Thriller
1.5,2016,Keanu,6,Action
1.5,2016,Marauders,5.9,Action
1.5,2016,The Disappointments Room,4.3,Drama
1.5,2016,Queen of Katwe,7.1,Drama
1.5,2016,The Comedian,5.6,Comedy
1.6,2016,Miracles from Heaven,6.8,Drama
1.65,2016,Term Life,5.7,Thriller
1.7,2016,The Shallows,6.2,Horror
1.7,2016,Kickboxer: Vengeance,4.5,Action
1.7,2016,Almost Christmas,5.4,Comedy
1.8,2016,Norm of the North,4.1,Adventure
1.8,2016,Midnight Special,6.2,Adventure
1.8,2016,My Big Fat Greek Wedding 2,5.6,Romance
1.8,2016,I Am Wrath,4.5,Action
1.85,2016,The Young Messiah,6.4,Drama
1.9,2016,Sausage Party,5.6,Adventure
1.9,2016,Nerve,7.1,Mystery
2,2016,Fifty Shades of Black,4.3,Romance
2,2016,"Crouching Tiger, Hidden Dragon: Sword of Destiny",6,Action
2,2016,Risen,5.7,Action
2,2016,Triple 9,5.6,Action
2,2016,Ratchet & Clank,5.4,Action
2,2016,Barbershop: The Next Cut,6.2,Comedy
2,2016,Bastille Day,6,Action
2,2016,Me Before You,7.6,Drama
2,2016,Bad Moms,6.3,Comedy
2,2016,Hands of Stone,6,Drama
2,2016,The Light Between Oceans,6.9,Drama
2,2016,Mascots,5.8,Comedy
2,2016,Gold,6.6,Thriller
2.15,2016,Collide,5.5,Thriller
2.2,2016,"Hail, Caesar!",5.7,Comedy
2.25,2016,Nocturnal Animals,7.2,Drama
2.3,2016,Eddie the Eagle,7.2,Comedy
2.4,2016,Fences,6.7,Drama
2.5,2016,Jane Got a Gun,5.4,Action
2.5,2016,Mother's Day,5.8,Comedy
2.5,2016,The Infiltrator,6.6,Crime
2.5,2016,Masterminds,5.6,Action
2.5,2016,Rules Don't Apply,5.9,Comedy
2.5,2016,The Founder,7,Drama
2.5,2016,Hidden Figures,7.8,Drama
2.6,2016,Bad Santa 2,5,Comedy
2.7,2016,Money Monster,6.5,Thriller
2.8,2016,Pride and Prejudice and Zombies,5.5,Romance
2.9,2016,The Boss,5.5,Comedy
2.9,2016,Florence Foster Jenkins,6.7,Comedy
3,2016,11.22.63,8,Drama
3,2016,A Hologram for the King,5.8,Comedy
3,2016,Café Society,6.4,Comedy
3,2016,Nine Lives,5.5,Fantasy
3,2016,The Lost City of Z,6.1,Action
3,2016,La La Land,7.9,Comedy
3,2016,Ballerina,7.1,Animation
3.15,2016,Criminal,5.8,Action
3.2,2016,Skiptrace,5.5,Action
3.3,2016,Mike and Dave Need Wedding Dates,5.9,Comedy
3.5,2016,Grimsby,5.7,Action
3.5,2016,Whiskey Tango Foxtrot,6,War
3.5,2016,Neighbors 2: Sorority Rising,5.6,Comedy
3.5,2016,Antibirth,4.8,Horror
3.5,2016,Bridget Jones's Baby,6.3,Comedy
3.5,2016,Underworld: Blood Wars,5.2,Action
3.6,2016,Collateral Beauty,6.9,Drama
3.8,2016,The 5th Wave,5.6,Adventure
3.8,2016,How to Be Single,5.9,Comedy
3.8,2016,Why Him?,6.3,Comedy
4,2016,Ride Along 2,6.1,Action
4,2016,The Conjuring 2,7,Horror
4,2016,War Dogs,6.8,Comedy
4,2016,Mechanic: Resurrection,5.3,Action
4,2016,Snowden,7,Drama
4,2016,USS Indianapolis: Men of Courage,6,Action
4,2016,Hacksaw Ridge,7.8,Drama
4,2016,Keeping Up with the Joneses,5.9,Action
4,2016,Billy Lynn's Long Halftime Walk,5.9,Drama
4,2016,True Memoirs of an International Assassin,5.8,Comedy
4,2016,Resident Evil: The Final Chapter,5.9,Action
4.3,2016,A Monster Calls,6.8,Drama
4.4,2016,The Accountant,6.9,Crime
4.5,2016,The Girl on the Train,6.2,Crime
4.5,2016,Office Christmas Party,5.4,Comedy
4.5,2016,Patriots Day,6.8,Crime
4.6,2016,Silence,7,Drama
4.7,2016,Arrival,7.2,Thriller
5,2016,13 Hours: The Secret Soldiers of Benghazi,7,Action
5,2016,Zoolander 2,4.7,Comedy
5,2016,The Nice Guys,7,Action
5,2016,Central Intelligence,6.2,Action
5,2016,Free State of Jones,6.6,War
5.8,2016,Deadpool,7.4,Action
6,2016,London Has Fallen,5.8,Action
6,2016,Rock Dog,5.8,Adventure
6,2016,Kubo and the Two Strings,7.7,Animation
6,2016,Sully,7,Drama
6,2016,Jack Reacher: Never Go Back,5.3,Action
6.072,2016,The Mermaid,6.2,Comedy
6.5,2016,Pete's Dragon,6.2,Adventure
7,2016,Storks,6.7,Adventure
7.3,2016,The Angry Birds Movie,5.9,Family
7.5,2016,The Secret Life of Pets,5.9,Animation
7.5,2016,Inferno,5.7,Thriller
7.5,2016,Sing,6.8,Animation
8,2016,The Finest Hours,6.3,Action
8.5,2016,Allied,6.6,Action
9,2016,Now You See Me 2,6.7,Action
9,2016,The Magnificent Seven,5.9,Adventure
10,2016,Ben-Hur,5.3,Adventure
10.5,2016,Ice Age: Collision Course,5.6,Adventure
10.8,2016,Live by Night,6.2,Crime
11,2016,Allegiant,5.9,Adventure
11,2016,Miss Peregrine's Home for Peculiar Children,6.5,Drama
11,2016,Deepwater Horizon,6.5,Drama
11,2016,Passengers,6.7,Adventure
11.5,2016,The Huntsman: Winter's War,6,Action
12,2016,Jason Bourne,5.9,Action
12.5,2016,Trolls,6.7,Adventure
12.5,2016,Assassin's Creed,5.4,Action
12.5,2016,Monster Trucks,6,Action
13.5,2016,Teenage Mutant Ninja Turtles: Out of the Shadows,5.8,Fantasy
14,2016,Gods of Egypt,5.2,Fantasy
14,2016,The BFG,6,Adventure
14.4,2016,Ghostbusters,5.3,Action
14.5,2016,Kung Fu Panda 3,6.7,Action
15,2016,Zootopia,7.7,Animation
15,2016,Moana,7.3,Adventure
